what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1417027212021
os,sysinfo,,,"win32",1417027212024
arch,sysinfo,,,"x86_64",1417027212024
ws,sysinfo,,,"win32",1417027212024
locale,sysinfo,,,"en_US",1417027212024
processors,sysinfo,,,"8",1417027212024
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1417027212024
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1417027212024
java.specification.name,sysinfo,,,"Java Platform API Specification",1417027212024
java.specification.vendor,sysinfo,,,"Oracle Corporation",1417027212024
java.specification.version,sysinfo,,,"1.7",1417027212024
java.vendor,sysinfo,,,"Oracle Corporation",1417027212024
java.version,sysinfo,,,"1.7.0_25",1417027212024
java.vm.info,sysinfo,,,"mixed mode",1417027212024
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1417027212024
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1417027212024
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1417027212024
java.vm.specification.version,sysinfo,,,"1.7",1417027212024
java.vm.vendor,sysinfo,,,"Oracle Corporation",1417027212024
java.vm.version,sysinfo,,,"23.25-b01",1417027212024
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1417027221240
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1417027221261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1417027221977
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1417027222598
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1417027225550
